Decade;Year;Issue;Model;aka;Ethnicity;"Eye 
Color";"Hair 
Color";Birthdate;Age;"Bra 
Size";"Cup
Value";"Cup 
Size";"Bust 
(in)";"Waist 
(in)";"Hips 
(in)";"Height 
(in)";"Height 
(m)";"Weight 
(lbs)";"Weight 
(Kg)";BMI;USA;Place of Birth
2010;2010;2010-gen;Jaime Faith Edmondson;;;Brown;Brunette;30/12/1978;32;33C;2;C;33;24;35;68;1,73;125;57;19,01;Y;Bartow, Florida, United States
2010;2010;2010-feb;Heather Rae Young;;;Brown;Blonde;16/09/1987;23;32C;2;C;32;23;33;67;1,70;102;46;15,98;Y;Anaheim, California, United States
2010;2010;2010-mar;Kyra Milan;;;Green;Brunette;02/11/1989;21;32B;1;B;32;24;33;67;1,70;120;54;18,79;Y;Lake City, Florida, United States
2010;2010;2010-apr;Amy Leigh Andrews;;;Brown;Blonde;19/09/1984;26;34D;3;D;34;25;36;62;1,57;110;50;20,12;Y;Atlanta, Georgia, United States
2010;2010;2010-mag;Kassie Lyn Logsdon;;;Brown;Brunette;06/01/1987;23;34C;2;C;34;25;36;67;1,70;125;57;19,58;Y;Hollywood, California, United States
2010;2010;2010-giu;Katie Vernola;;;Green;Blonde;21/10/1991;19;34D;3;D;34;26;35;68;1,73;125;57;19,01;Y;Victorville, California, United States
2010;2010;2010-lug;Shanna Marie McLaughlin;;;Blue;Blonde;10/05/1985;25;34DD;4;DD;34;26;36;68;1,73;123;56;18,70;Y;Palm Beach, Florida, United States
2010;2010;2010-ago;Francesca Frigo;;;Brown;Brunette;22/03/1986;24;34D;3;D;34;24;34;65;1,65;115;52;19,14;N;Puerto La Cruz, Venezuela
2010;2010;2010-set;Olivia Paige;;;Blue;Blonde;22/05/1991;19;36C;2;C;36;24;36;67;1,70;120;54;18,79;Y;Brockport, New York, United States
2010;2010;2010-ott;Claire Sinclair;;;Brown;Brunette;25/05/1991;19;36D;3;D;36;24;36;68;1,73;125;57;19,01;Y;Los Angeles, California, United States
2010;2010;2010-nov;Shera Bechard;;;Blue;Blonde;14/09/1983;27;34D;3;D;34;26;36;66;1,68;116;53;18,72;N;Kapuskasing, Canada
2010;2010;2010-dic;Ashley Hobbs;;;Green;Blonde;03/09/1989;21;34C;2;C;34;27;32;66;1,68;120;54;19,37;Y;Harbor City, California, United States
2010;2011;2011-gen;Anna Sophia Berglund;;;Brown;Blonde;05/04/1986;25;34D;3;D;34;25;36;66;1,68;128;58;20,66;Y;San Pedro, California, United States
2010;2011;2011-feb;Kylie Johnson;;;;Brunette;30/11/1990;21;32D;3;D;32;25;35;64;1,63;107;49;18,37;Y;Ford Ord, California, United States
2010;2011;2011-mar;Ashley Mattingly;;;Green;Blonde;10/09/1986;25;32C;2;C;32;24;32;67;1,70;110;50;17,23;Y;Dallas, Texas, United States
2010;2011;2011-apr;Jaclyn Swedberg;;;Brown;Brunette;14/08/1990;21;34D;3;D;34;25;35;65;1,65;106;48;17,64;Y;San Pedro, California, United States
2010;2011;2011-mag;Sasha Bonilova;;;Green;Blonde;20/05/1987;24;36DD;4;DD;36;27;36;67;1,70;127;58;19,89;N;Lutsk, Ukraine
2010;2011;2011-giu;Mei-Ling Lam;;;Brown;Brunette;26/01/1984;27;32B;1;B;32;24;34;66;1,68;109;49;17,59;Y;Waterville, Maine, United States
2010;2011;2011-lug;Jessa Hinton;;;Green;Blonde;10/04/1984;27;34D;3;D;34;25;34;68;1,73;116;53;17,64;Y;Los Angeles, California, United States
2010;2011;2011-ago;Iryna Ivanova;;;Brown;Brunette;06/04/1987;24;32DD;4;DD;32;25;35;64;1,63;105;48;18,02;N;Feodosiya, Ukraine
2010;2011;2011-set;Tiffany Toth;;;Blue;Blonde;28/03/1986;25;34C;2;C;34;25;36;68;1,73;125;57;19,01;Y;Anaheim, California, United States
2010;2011;2011-ott;Amanda Cerny;;;Brown;Brunette;26/06/1991;20;34C;2;C;34;24;34;67;1,70;125;57;19,58;Y;Pittsburgh, Pennsylvania, United States
2010;2011;2011-nov;Ciara Price;;;Green;Blonde;10/05/1990;21;32C;2;C;32;25;35;64;1,63;118;54;20,25;Y;Portland, Maine, United States
2010;2011;2011-dic;Rainy Day Jordan;;;Brown;Brunette;08/04/1991;20;34C;2;C;34;24;37;69;1,75;125;57;18,46;Y;Abilene, Texas, United States
2010;2012;2012-gen;Heather Knox;;;Blue;Blonde;17/01/1985;27;34DD;4;DD;34;26;35;64;1,63;125;57;21,46;Y;Indianapolis, Indiana, United States
2010;2012;2012-feb;Leola Bell;;;;Brunette;20/12/1984;28;35D;3;D;35;23;36;64;1,63;114;52;19,57;Y;United States
2010;2012;2012-mar;Lisa Seiffert;;;Green;Blonde;30/08/1982;30;34C;2;C;34;24;35;71;1,80;125;57;17,43;N;Bowen, Australia
2010;2012;2012-apr;Raquel Pomplun;;;Brown;Brunette;24/10/1987;25;34B;1;B;34;25;36;66;1,68;123;56;19,85;Y;Chula Vista, California, United States
2010;2012;2012-mag;Nikki Leigh;;;Blue;Blonde;13/09/1988;24;34C;2;C;34;26;32;63;1,60;112;51;19,84;Y;Cypress, California, United States
2010;2012;2012-giu;Amelia Talon;;;Brown;Brunette;05/01/1990;22;34D;3;D;34;25;36;68;1,73;125;57;19,01;Y;Port Angeles, Washington, United States
2010;2012;2012-lug;Shelby Chesnes;;;Brown;Brunette;14/02/1991;21;34C;2;C;34;25;34;63;1,60;100;45;17,71;Y;Jupiter, Florida, United States
2010;2012;2012-ago;Beth Williams;;;Brown;Blonde;05/02/1987;25;34D;3;D;34;25;34;69;1,75;130;59;19,20;Y;Middleport, Ohio, United States
2010;2012;2012-set;Alana Campos;;;Brown;Brunette;05/11/1990;22;36C;2;C;36;25;36;69;1,75;118;54;17,43;N;Florianópolis, Brazil
2010;2012;2012-ott;Pamela Horton;;;Hazel;Brunette;04/05/1988;24;32D;3;D;32;22;35;67;1,70;110;50;17,23;Y;Wichita, Kansas, United States
2010;2012;2012-nov;Britany Nola;;;Hazel;Blonde;12/04/1991;21;34B;1;B;34;26;36;69;1,75;125;57;18,46;N;Toronto, Canada
2010;2012;2012-dic;Amanda Streich;;;Blue;Blonde;26/05/1993;19;34C;2;C;34;26;35;69;1,75;125;57;18,46;N;Plock, Poland
2010;2013;2013-gen;Karina Marie;;;;Blonde;05/02/1984;29;32C;2;C;32;25;33;68;1,73;110;50;16,73;N;Basildon, United Kingdom
2010;2013;2013-feb;Shawn Dillon;;;Blue;Blonde;07/06/1986;27;34B;1;B;34;25;36;67;1,70;118;54;18,48;Y;Sarasota, Florida, United States
2010;2013;2013-mar;Ashley Doris;;;Brown;Brunette;01/11/1989;24;34C;2;C;34;22;34;65;1,65;;;;Y;Hartford, Connecticut, United States
2010;2013;2013-apr;Jaslyn Ome;;;Brown;Brunette;21/07/1991;22;32C;2;C;32;25;35;65;1,65;110;50;18,30;Y;Hayward, California, United States
2010;2013;2013-mag;Kristen Nicole;;;Blue;Blonde;15/11/1989;24;34D;3;D;34;24;34;69;1,75;115;52;16,98;Y;Escondido, California, United States
2010;2013;2013-giu;Audrey Andelise;;;Blue;Blonde;08/04/1991;22;34C;2;C;34;22;34;62;1,57;105;48;19,20;Y;Edina, Minnesota, United States
2010;2013;2013-lug;Alyssa Arce;;;Green;Brunette;27/02/1992;21;34D;3;D;34;25;34;68;1,73;120;54;18,25;Y;Myrtle Beach, South Carolina, United States
2010;2013;2013-ago;Val Keil;;;;Brunette;04/01/1991;22;32C;2;C;32;24;34;64;1,63;108;49;18,54;Y;Philadelphia, Pennsylvania, United States
2010;2013;2013-set;Bryiana Noelle;;;Brown;Brunette;21/07/1991;22;31B;1;B;31;24;33;63;1,60;85;39;15,06;Y;Salinas, California, United States
2010;2013;2013-ott;Carly Lauren;;;;Blonde;03/07/1990;23;34D;3;D;34;25;35;69;1,75;125;57;18,46;Y;Fresno, California, United States
2010;2013;2013-nov;Gemma Lee Farrell;;;Blue;Brunette;15/01/1988;25;33C;2;C;33;26;34;68;1,73;115;52;17,49;N;Pirongia, New Zealand
2010;2013;2013-dic;Kennedy Summers;;;Blue;Blonde;03/03/1987;26;32D;3;D;32;23;36;68;1,73;120;54;18,25;N;Berlin, Germany
2010;2014;2014-gen;Roos van Montfort;;;Brown;Brunette;29/11/1989;25;34B;1;B;34;24;36;69;1,75;119;54;17,57;N;Geldrop, The Netherlands
2010;2014;2014-feb;Amanda Booth;;;Green;Blonde;14/07/1986;28;34C;2;C;34;24;35;69;1,75;118;54;17,43;Y;Watertown, New York, United States
2010;2014;2014-mar;Britt Linn;;;Blue;Redhead;21/07/1990;24;32B;1;B;32;23;35;70;1,78;130;59;18,65;Y;Wantage, New Jersey, United States
2010;2014;2014-apr;Shanice Jordyn;;;Brown;Brunette;08/04/1992;22;34B;1;B;34;26;36;66;1,68;120;54;19,37;Y;Sioux Falls, South Dakota, United States
2010;2014;2014-mag;Dani Mathers;;;Brown;Blonde;05/01/1987;27;33D;3;D;33;23;31;61;1,55;100;45;18,89;Y;Los Angeles, California, United States
2010;2014;2014-giu;Jessica Ashley;;;Brown;Brunette;08/12/1989;25;32D;3;D;32;25;36;69;1,75;130;59;19,20;Y;Detroit, Michigan, United States
2010;2014;2014-lug;Emily Agnes;;;Green;Brunette;11/07/1991;23;34DD;4;DD;34;22;32;68;1,73;105;48;15,97;N;Redhill, United Kingdom
2010;2014;2014-ago;Maggie May;;;Brown;Brunette;15/11/1987;27;34C;2;C;34;25;35;71;1,80;125;57;17,43;Y;Wamego, Kansas, United States
2010;2014;2014-set;Stephanie Branton;;;Hazel;Blonde;18/04/1990;24;32D;3;D;32;25;36;67;1,70;110;50;17,23;N;Coception Bay, Canada
2010;2014;2014-ott;Roxanna June;;;Blue;Brunette;07/06/1991;23;34B;1;B;34;25;35;69;1,75;125;57;18,46;N;Stratford, Canada
2010;2014;2014-nov;Gia Marie;;;Green;Redhead;05/02/1985;29;34C;2;C;34;25;34;68;1,73;115;52;17,49;Y;Malibu, California, United States
2010;2014;2014-dic;Elizabeth Ostrander;;;Blue;Redhead;07/12/1988;26;34D;3;D;34;24;35;68;1,73;119;54;18,09;Y;Melbourne, Florida, United States
2010;2015;2015-gen;Brittny Ward;;;Brown;Brunette;22/05/1990;25;32C;2;C;32;25;35;70;1,78;130;59;18,65;Y;Sacramento, California, United States
2010;2015;2015-feb;Kayslee Collins;;;Blue;Blonde;28/03/1991;24;32C;2;C;32;25;35;69;1,75;120;54;17,72;Y;San Diego, California, United States
2010;2015;2015-mar;Chelsie Aryn;;;Brown;Brunette;18/09/1992;23;34DD;4;DD;34;26;31;65;1,65;117;53;19,47;Y;Albany, New York, United States
2010;2015;2015-apr;Alexandra Tyler;;;Blue;Brunette;09/05/1994;21;32C;2;C;32;24;35;69;1,75;130;59;19,20;Y;Sacramento, California, United States
2010;2015;2015-mag;Brittany Brousseau;;;Blue;Brunette;12/10/1988;27;32B;1;B;32;24;36;67;1,70;110;50;17,23;Y;La Mesa, California, United States
2010;2015;2015-giu;Kaylia Cassandra;;;Brown;Brunette;23/03/1990;25;32B;1;B;32;25;34;66;1,68;117;53;18,88;Y;United States
2010;2015;2015-lug;Kayla Rae Reid;;Caucasian;Green;Blonde;05/07/1991;24;32C;2;C;32;26;36;67;1,70;125;57;19,58;Y;Fairfax, Virginia, United States
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
